mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,weekend,sensation,peak_hr,season_1,season_2,season_3,season_4,weathersit_1,weathersit_2,weathersit_3,weathersit_4
9,0,0,0,0,0.62,0.6212,0.38,0.2537,1,1.0011999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,16,0,6,0,0.5,0.4848,0.94,0.2985,1,1.4247999999999998,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,4,0,3,1,0.26,0.2424,0.7,0.2836,0,0.9423999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,7,0,1,1,0.44,0.4394,0.72,0.194,0,1.1594,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,0,1,1,0,0.64,0.5758,0.83,0.1343,0,1.4058,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,2,0,5,1,0.6,0.5455,0.88,0.2985,0,1.4255,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,17,0,0,0,0.34,0.303,1.0,0.2985,1,1.303,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,23,0,1,1,0.52,0.5,0.55,0.2239,0,1.05,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,20,0,5,1,0.72,0.6818,0.66,0.2239,0,1.3418,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,8,0,5,1,0.32,0.3333,0.57,0.1045,0,0.9033,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,23,0,1,1,0.36,0.3485,0.53,0.1642,0,0.8785000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,15,0,6,0,0.62,0.6212,0.31,0.4925,1,0.9312,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,11,0,4,1,0.14,0.1212,0.39,0.3582,0,0.5112,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,7,0,6,0,0.74,0.6818,0.58,0.1343,1,1.2618,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,1,0,5,1,0.24,0.2879,0.75,0.0,0,1.0379,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,5,0,1,1,0.44,0.4394,0.77,0.0,0,1.2094,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,11,0,6,0,0.4,0.4091,0.87,0.1045,1,1.2791000000000001,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,16,0,4,1,0.36,0.3333,0.34,0.2836,0,0.6733,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,20,0,1,1,0.76,0.7273,0.66,0.1642,0,1.3873,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,10,0,5,1,0.62,0.5152,1.0,0.0,0,1.5152,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,17,0,3,1,0.32,0.3182,0.49,0.194,0,0.8082,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,3,0,5,1,0.24,0.2424,0.6,0.1642,0,0.8424,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,13,0,4,1,0.62,0.5758,0.83,0.2985,0,1.4058,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,14,0,0,0,0.9,0.7727,0.24,0.1642,1,1.0127000000000002,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,18,0,1,1,0.14,0.1364,0.59,0.194,0,0.7263999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,12,0,3,1,0.24,0.2273,0.93,0.2239,0,1.1573,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,23,0,0,0,0.78,0.7121,0.52,0.1642,1,1.2321,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3,19,0,0,0,0.5,0.4848,0.31,0.2836,1,0.7948,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,8,0,1,1,0.14,0.1212,0.5,0.2836,0,0.6212,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,10,0,5,1,0.36,0.3485,0.5,0.1642,0,0.8485,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,20,0,1,1,0.66,0.6212,0.69,0.2239,0,1.3112,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,15,0,0,0,0.84,0.7424,0.39,0.2836,1,1.1324,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,6,0,4,1,0.36,0.3485,0.5,0.1642,0,0.8485,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,13,0,0,0,0.76,0.6818,0.45,0.3582,1,1.1318,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,20,0,4,1,0.44,0.4394,0.44,0.4179,0,0.8794,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,13,0,1,1,0.34,0.303,0.66,0.3881,0,0.9630000000000001,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,9,0,2,1,0.26,0.2576,0.6,0.1642,0,0.8575999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,17,0,4,1,0.92,0.8485,0.35,0.1642,0,1.1985000000000001,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,20,0,3,1,0.52,0.5,0.48,0.4925,0,0.98,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,8,0,6,0,0.74,0.6818,0.58,0.194,1,1.2618,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,14,0,0,0,0.54,0.5152,0.34,0.0,1,0.8552,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,18,0,0,0,0.4,0.4091,0.82,0.194,1,1.2290999999999999,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7,17,0,6,0,0.9,0.7879,0.29,0.1045,1,1.0779,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,9,0,1,1,0.48,0.4697,0.67,0.3284,0,1.1397,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,23,0,1,1,0.54,0.5152,0.45,0.194,0,0.9652000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,7,0,6,0,0.48,0.4697,0.67,0.2836,1,1.1397,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,2,0,4,1,0.72,0.697,0.79,0.1045,0,1.487,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,5,0,1,1,0.38,0.3939,0.87,0.0,0,1.2639,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,3,0,2,1,0.44,0.4394,0.82,0.2239,0,1.2593999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,20,0,6,0,0.3,0.303,0.56,0.1642,1,0.863,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,5,0,6,0,0.54,0.5152,0.68,0.1045,1,1.1952,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,22,0,4,1,0.46,0.4545,0.82,0.0,0,1.2745,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,9,0,6,0,0.32,0.3485,0.76,0.0,1,1.1085,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,5,0,3,1,0.28,0.2727,0.81,0.194,0,1.0827,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,16,0,6,0,0.22,0.197,0.93,0.3284,1,1.127,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,23,0,0,0,0.48,0.4697,0.59,0.0,1,1.0596999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6,12,0,4,1,0.84,0.7121,0.26,0.2836,0,0.9721,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,0,5,1,0.4,0.4091,0.87,0.2239,0,1.2791000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,19,0,4,1,0.44,0.4394,0.58,0.194,0,1.0194,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,21,0,5,1,0.76,0.7273,0.66,0.1343,0,1.3873,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,0,3,1,0.3,0.3182,0.81,0.1045,0,1.1282,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,15,0,1,1,0.86,0.8485,0.56,0.4179,0,1.4085,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,5,0,6,0,0.24,0.2576,0.7,0.0896,1,0.9576,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,22,0,1,1,0.28,0.2727,0.56,0.194,0,0.8327,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,23,0,0,0,0.6,0.5758,0.78,0.3582,1,1.3558,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9,14,0,6,0,0.6,0.6212,0.4,0.2537,1,1.0211999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,11,0,0,0,0.56,0.5303,0.46,0.2537,1,0.9903,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,21,0,2,1,0.64,0.6061,0.65,0.0896,0,1.2561,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,2,0,6,0,0.64,0.5909,0.78,0.194,1,1.3709,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9,3,0,2,1,0.54,0.5152,0.94,0.2985,0,1.4552,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,21,0,4,1,0.24,0.2273,0.6,0.2537,0,0.8272999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,4,0,6,0,0.7,0.6667,0.79,0.194,1,1.4567,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,21,0,4,1,0.4,0.4091,0.62,0.5224,0,1.0291000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,18,0,5,1,0.2,0.2273,0.4,0.0896,0,0.6273,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,8,0,5,1,0.6,0.5606,0.83,0.0,0,1.3906,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4,5,0,6,0,0.24,0.2424,0.75,0.1642,1,0.9924,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,8,0,1,1,0.22,0.2576,0.55,0.0896,0,0.8076000000000001,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,8,0,0,0,0.34,0.3485,0.66,0.0896,1,1.0085,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,2,1,1,0,0.64,0.5606,0.94,0.194,0,1.5006,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,16,0,0,0,0.54,0.5152,0.42,0.2239,1,0.9352,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,5,0,0,0,0.5,0.4848,0.63,0.2985,1,1.1148,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,20,0,1,1,0.74,0.6818,0.55,0.1045,0,1.2318,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8,14,0,0,0,0.76,0.6818,0.4,0.194,1,1.0817999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,20,0,6,0,0.42,0.4242,0.54,0.2239,1,0.9642000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,6,0,5,1,0.24,0.2576,0.7,0.0896,0,0.9576,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,14,1,1,0,0.24,0.2121,0.44,0.3881,0,0.6521,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,22,0,0,0,0.2,0.197,0.55,0.194,1,0.7470000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,17,0,4,1,0.8,0.697,0.29,0.2537,0,0.9869999999999999,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,5,0,0,0,0.36,0.3485,0.87,0.194,1,1.2185,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4,23,0,5,1,0.42,0.4242,0.3,0.2836,0,0.7242,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,2,0,1,1,0.3,0.303,0.56,0.1642,0,0.863,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,9,0,0,0,0.8,0.7727,0.59,0.3582,1,1.3627,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,23,0,5,1,0.54,0.5152,0.37,0.194,0,0.8852,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,18,0,5,1,0.34,0.303,0.46,0.3284,0,0.763,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,17,0,5,1,0.32,0.2727,0.49,0.7463,0,0.7626999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,23,0,6,0,0.66,0.5909,0.89,0.0896,1,1.4809,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,19,0,0,0,0.38,0.3939,0.76,0.0,1,1.1539,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,20,0,4,1,0.42,0.4242,0.71,0.0,0,1.1341999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6,1,0,4,1,0.6,0.6212,0.56,0.2239,0,1.1812,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,16,0,4,1,0.68,0.6364,0.74,0.1343,0,1.3763999999999998,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,5,0,1,1,0.24,0.2424,0.7,0.1343,0,0.9423999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,3,0,6,0,0.42,0.4242,0.77,0.0896,1,1.1942,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,16,0,6,0,0.54,0.5152,0.42,0.2836,1,0.9352,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,14,0,3,1,0.84,0.7273,0.28,0.2239,0,1.0072999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,16,0,1,1,0.26,0.2576,0.48,0.194,0,0.7376,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,7,0,3,1,0.48,0.4697,0.94,0.194,0,1.4097,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2,5,0,3,1,0.12,0.1515,0.5,0.1045,0,0.6515,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,11,0,6,0,0.72,0.6667,0.51,0.0,1,1.1766999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,0,1,1,0.2,0.1667,0.44,0.4179,0,0.6067,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,10,0,0,0,0.42,0.4242,1.0,0.2985,1,1.4242,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,5,0,2,1,0.66,0.6061,0.78,0.2239,0,1.3860999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,0,0.26,0.303,0.56,0.0,1,0.863,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,20,0,4,1,0.54,0.5152,0.77,0.2836,0,1.2852000000000001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,19,0,0,0,0.38,0.3939,0.76,0.1642,1,1.1539,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,0,0,1,1,0.56,0.5303,0.88,0.0896,0,1.4102999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,12,0,0,0,0.66,0.6212,0.44,0.1642,1,1.0612,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,7,0,4,1,0.5,0.4848,1.0,0.0,0,1.4848,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,7,0,1,1,0.38,0.3939,0.66,0.0896,0,1.0539,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,8,0,2,1,0.34,0.303,0.61,0.2985,0,0.913,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,2,0,5,1,0.5,0.4848,0.88,0.1343,0,1.3648,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8,19,0,2,1,0.8,0.7424,0.49,0.1045,0,1.2324,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,8,0,4,1,0.66,0.6212,0.5,0.1343,0,1.1212,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,0,0,5,1,0.66,0.6212,0.69,0.0,0,1.3112,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8,20,0,3,1,0.74,0.697,0.66,0.1642,0,1.357,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,11,0,4,1,0.74,0.6515,0.37,0.1343,0,1.0215,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,2,0,1,1,0.24,0.2121,0.48,0.3582,0,0.6920999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,6,0,3,1,0.56,0.5303,0.94,0.2537,0,1.4703,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,23,0,2,1,0.46,0.4545,1.0,0.1642,0,1.4545,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,18,0,5,1,0.36,0.3485,0.62,0.1343,0,0.9684999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,11,0,3,1,0.66,0.6212,0.54,0.4478,0,1.1612,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6,9,0,6,0,0.72,0.6515,0.45,0.2537,1,1.1015,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,22,0,4,1,0.48,0.4697,0.39,0.194,0,0.8597,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,17,0,2,1,0.6,0.5606,0.83,0.1045,0,1.3906,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,2,0,6,0,0.6,0.5909,0.73,0.1343,1,1.3209,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,15,0,4,1,0.36,0.3333,0.34,0.2836,0,0.6733,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,19,0,2,1,0.52,0.5,0.68,0.2239,0,1.1800000000000002,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,14,0,5,1,0.52,0.5,0.42,0.2985,0,0.9199999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,2,0,1,1,0.34,0.303,0.71,0.3284,0,1.013,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,18,0,2,1,0.34,0.3333,0.27,0.194,0,0.6033,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,23,0,6,0,0.26,0.2576,0.41,0.194,1,0.6676,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,18,0,2,1,0.36,0.3333,0.62,0.2985,0,0.9533,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0,0,3,1,0.66,0.6212,0.69,0.0896,0,1.3112,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,21,0,1,1,0.16,0.197,0.59,0.0896,0,0.7869999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6,6,0,6,0,0.56,0.5303,0.64,0.1045,1,1.1703000000000001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,15,0,3,1,0.4,0.4091,0.82,0.2836,0,1.2290999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,21,0,4,1,0.64,0.5909,0.78,0.2836,0,1.3709,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,17,0,3,1,0.4,0.4091,1.0,0.3284,0,1.4091,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8,7,0,6,0,0.6,0.5606,0.83,0.2239,1,1.3906,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,13,0,4,1,0.58,0.5455,0.32,0.2537,0,0.8654999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,22,0,0,0,0.46,0.4545,0.82,0.0,1,1.2745,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11,18,0,0,0,0.36,0.3485,0.66,0.2239,1,1.0085,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,13,0,1,1,0.36,0.3636,0.57,0.0896,0,0.9336,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,21,0,4,1,0.7,0.6515,0.61,0.1343,0,1.2614999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,15,0,5,1,0.84,0.7576,0.44,0.1045,0,1.1976,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,19,0,3,1,0.58,0.5455,0.56,0.1343,0,1.1055000000000001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,15,0,5,1,0.96,0.9091,0.36,0.0,0,1.2691,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,13,0,5,1,0.58,0.5455,0.4,0.3284,0,0.9455,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,5,0,1,1,0.72,0.7121,0.84,0.0896,0,1.5520999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,11,0,2,1,0.84,0.803,0.53,0.3284,0,1.3330000000000002,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,19,0,6,0,0.24,0.2121,0.48,0.3582,1,0.6920999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,3,0,0,0,0.24,0.2424,0.6,0.1343,1,0.8424,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,21,0,6,0,0.54,0.5152,0.68,0.1642,1,1.1952,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,13,0,4,1,0.54,0.5152,0.3,0.5821,0,0.8151999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,19,0,1,1,0.16,0.1667,0.47,0.1642,0,0.6366999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,2,0,2,1,0.5,0.4848,0.88,0.0,0,1.3648,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,4,0,0,0,0.4,0.4091,0.71,0.2836,1,1.1191,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,22,0,1,1,0.76,0.7273,0.66,0.2239,0,1.3873,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,2,0,3,1,0.26,0.303,0.75,0.0,0,1.053,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,16,0,2,1,0.5,0.4848,0.72,0.1642,0,1.2048,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,1,0,1,1,0.7,0.6667,0.74,0.2239,0,1.4066999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,13,0,4,1,0.8,0.6818,0.24,0.3582,0,0.9218,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3,15,0,0,0,0.4,0.4091,0.32,0.0896,1,0.7291000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,8,0,2,1,0.58,0.5455,0.88,0.0896,0,1.4255,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,4,0,5,1,0.7,0.6667,0.79,0.2537,0,1.4567,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,18,0,5,1,0.44,0.4394,0.38,0.2985,0,0.8194,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,23,0,0,0,0.58,0.5455,0.83,0.1343,1,1.3755,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2,0,0,0,0.1,0.0606,0.46,0.4627,1,0.5206000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,10,0,1,1,0.62,0.6061,0.65,0.0896,0,1.2561,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,16,0,1,1,0.56,0.5303,0.6,0.194,0,1.1303,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,14,0,3,1,0.86,0.8333,0.53,0.2239,0,1.3633000000000002,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,5,0,2,1,0.7,0.6667,0.79,0.0896,0,1.4567,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,5,0,1,1,0.3,0.2727,0.52,0.3284,0,0.7927,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,21,0,6,0,0.32,0.303,0.39,0.2239,1,0.6930000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,11,0,2,1,0.78,0.697,0.46,0.1045,0,1.157,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,19,0,2,1,0.64,0.6212,0.5,0.3582,0,1.1212,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,7,0,0,0,0.66,0.5909,0.94,0.0896,1,1.5309,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,13,0,4,1,0.72,0.697,0.79,0.1045,0,1.487,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,7,0,5,1,0.22,0.2576,0.87,0.0896,0,1.1276,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,4,0,3,1,0.22,0.197,0.69,0.3582,0,0.887,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,16,0,4,1,0.6,0.6061,0.26,0.1045,0,0.8661,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,16,0,3,1,0.34,0.3333,0.46,0.1343,0,0.7933,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,15,0,6,0,0.88,0.8182,0.42,0.4179,1,1.2382,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,14,0,3,1,0.4,0.4091,0.58,0.2537,0,0.9891,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,13,0,1,1,0.24,0.2576,0.81,0.1045,0,1.0676,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,9,0,4,1,0.74,0.697,0.7,0.1642,0,1.3969999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,15,0,2,1,0.9,0.7727,0.25,0.2836,0,1.0227,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,16,0,3,1,0.8,0.7576,0.55,0.2836,0,1.3076,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,22,0,3,1,0.34,0.303,0.61,0.4478,0,0.913,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,7,0,6,0,0.12,0.1515,0.8,0.1045,1,0.9515,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
